author,study_ID,species,red_list,sample_year,location,pop_ID,population_level,country,lat,lon,MPA,MPA2,air_temp,sand_temp,temp,egg_diameter_mm,egg_volume_cm3,egg_mass_g,hatchling_length_mm,hatchling_mass_g,clutch_size,clutch_mass_g,clutch_freq,pred_freq,total_clutch,pred_clutch,adult_length_cm,adult_mass_kg,pred_mass_kg,pub_year,notes,title,orig_author,orig_title,link
Buskirk,2,Eretmochelys_imbricata,Critically endangered,,Milman Island,EI_2,between population,Australia,-11.170162,143.014424,no,yes,,27.8,27.8,38.4,29.64776288,25.7,39.6,,124.1,,,2.166544241,,268.8681404,81.7,,60.97180529,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Eretmochelys_imbricata,Critically endangered,,Raine Island,EI_2,between population,Australia,-11.58883,144.036857,no,yes,31,,31,36.4,25.25238526,26.4,41.2,14.6,111.7,,,2.180384518,,243.5489507,82.4,,62.04161929,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Eretmochelys_imbricata,Critically endangered,,,EI_3,between population,Barbados,13.208873,-59.505375,no,no,30,,30,,,,42.1,16.7,134.6,,,2.213873237,,297.9873376,84.1,,64.6792241,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Eretmochelys_imbricata,Critically endangered,,El Cuyo,EI_10,between population,Mexico,21.518807,-87.676615,no,no,28,,28,,,,43,,158,,,2.443724637,,386.1084926,96,,84.71207408,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Eretmochelys_imbricata,Critically endangered,,Masirah Island,EI_13,between population,Oman,20.353809,58.631177,no,no,33,,33,,,,,,97,,,1.998014453,,193.807402,73.3,,48.87251726,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Eretmochelys_imbricata,Critically endangered,,Mona Island,EI_14,between population,Puerto Rico,18.057985,-67.871371,yes,yes,32,,32,38,28.73088775,,,,148.4,,,2.288117461,,339.5566312,87.9,,70.77750411,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Eretmochelys_imbricata,Critically endangered,,Cousin Island,EI_16,between population,Seychelles,-4.329995,55.659796,no,no,28,,28,40,33.51029333,29.8,40.5,,167.5,,2.76,2.76,462.3,462.3,89.5,,73.42898577,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Eretmochelys_imbricata,Critically endangered,,,EI_17,between population,Solomon Island,-9.39885,160.227736,no,no,27,,27,,,,40,,137.5,,,2.14274783,,294.6278266,80.5,,59.15989112,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Eretmochelys_imbricata,Critically endangered,,,EI_19,between population,Sri Lanka,6.486406,81.700732,no,no,29,,29,36.7,25.88191748,,,,126.5,,,1.989870648,,251.718637,72.9,,48.33031324,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Eretmochelys_imbricata,Critically endangered,,Buck Island,EI_21,between population,US Virgin Islands,17.790496,-64.622066,yes,yes,30,,30,,,,,,147.2,,3.1,3.1,456.32,456.32,90.1,,74.43610315,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Lepidochelys_kempii,Critically endangered,,Rancho Nuevo,LK_1,between population,Mexico,23.199581,-97.766537,no,no,35,,35,38.9,30.8210237,30,42,17.3,110,,1.8,1.8,198,198,64.6,,43.19906598,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Lepidochelys_olivacea,Vulnerable,,Coberg Peninsula,LO_1,between population,Australia,-11.349154,132.224601,no,no,31,,31,38.8,30.58393995,,44,,108,,,,,,,,,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Lepidochelys_olivacea,Vulnerable,,Playa Nancite,LO_5,between population,Costa Rica,10.853685,-85.836364,no,no,26,,26,,,,,,110.5,,,1.949392711,,215.4078946,62.9,,30.64713713,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Lepidochelys_olivacea,Vulnerable,,Playa Ostional,LO_5,between population,Costa Rica,9.998091,-85.70629,no,no,32,,32,,,,,,108.2,,,,,,,,,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Lepidochelys_olivacea,Vulnerable,,,LO_6,between population,Honduras,15.792162,-86.363558,no,no,27,,27,37.5,27.61163086,,,,102,,,2.064239846,,210.5524643,66.6,,33.95071697,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Lepidochelys_olivacea,Vulnerable,,Hiwasa,LO_8,between population,Japan,33.716847,134.541944,no,no,29,,29,40,33.51029333,,42.7,,113.7,,,,,,,,,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Lepidochelys_olivacea,Vulnerable,,,LO_9,between population,Mexico,,,no,no,30,,30,38.8,30.58393995,,40.3,,100,,3,3,300,300,62.9,,30.64713713,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Lepidochelys_olivacea,Vulnerable,,Masirah Island,LO_10,between population,Oman,20.29426,58.78358,no,no,34,,34,,,,41.9,,118,,,2.216349353,,261.5292237,71.5,,38.55393639,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Natator_depressus,Data deficient,,Coberg Peninsula,ND_1,between population,Australia,-11.349154,132.224601,no,no,31,,31,52.1,74.04767476,64.6,,35.2,,,,,,,,,,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Natator_depressus,Data deficient,,Crab Island,ND_1,between population,Australia,-10.989734,142.10795,no,no,27,,27,50.6,67.83437157,72.7,59.7,39.3,53,,,2.769035047,,146.7588575,89.3,,67.80694547,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Natator_depressus,Data deficient,,Curtis Island,ND_1,between population,Australia,-23.600813,151.234519,yes,yes,30,,30,51.4,71.10294883,,62.1,,56.2,,,2.911892294,,163.6483469,93.9,,75.65083429,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Natator_depressus,Data deficient,,Mon Repos beach,ND_1,between population,Australia,-24.797464,152.445517,no,no,29,,29,52.1,74.04767476,77.8,61.2,43.6,50.2,,2.84,2.84,142.568,142.568,92.3,,72.86981445,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Natator_depressus,Data deficient,,Peak Island,ND_1,between population,Australia,-22.655923,150.961307,no,no,29,,29,,,,,,54.5,,,2.905680888,,158.3596084,93.7,,75.30012325,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Natator_depressus,Data deficient,,Wild Duck Island,ND_1,between population,Australia,-22.007262,149.866329,yes,yes,30,,30,51.9,73.19818778,,,,51,,,2.86530723,,146.1306687,92.4,,73.04197766,,,Life-History Variation in Marine Turtles,,,
Buskirk,2,Natator_depressus,Data deficient,,Deliverance Island,ND_1,between population,Australia,-9.525476,141.569874,no,no,30,,30,50.8,68.64191519,,57,,51.9,,,2.750402295,,142.7458791,88.7,,66.81801064,,,Life-History Variation in Marine Turtles,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,between population,Malaysia,1.912,109.7758,no,no,27,,27,39.4,32.02483648,34.46,42.3,16.02,88.51,,,3.181133164,,281.5620964,94.87,96.85,96.85,2017,Masters thesis,"Reproductive biology and hatchling success of green turtle at Pulau Talang-Talang Besar, Sarawak, Malaysia",,,thesis
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,1.912,109.7758,no,no,27,,27,38.10830238,28.97724303,,,,,,,,,,81.99091813,,65.71683639,,From figure,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.13424348,36.44255337,,,,,,,,,,84.58057159,,71.97965433,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.50886641,29.90063825,,,,,,,,,,84.91670062,,72.79254879,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.29707815,27.16581176,,,,,,,,,,85.13937951,,73.33107541,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,36.65728382,25.79164852,,,,,,,,,,85.47031974,,74.13142126,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.35921775,34.42123717,,,,,,,,,,85.4606457,,74.10802556,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.82938798,35.63829067,,,,,,,,,,86.33746581,,76.22852732,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.16486036,36.5239883,,,,,,,,,,87.28780865,,78.52683645,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.80883797,30.60484419,,,,,,,,,,87.5134777,,79.07259447,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.49387164,27.59809595,,,,,,,,,,89.71203598,,84.3895878,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.12306263,26.78734367,,,,,,,,,,90.26178548,,85.719102,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.09923223,28.95655736,,,,,,,,,,90.07630768,,85.2705425,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.97546604,31.00075037,,,,,,,,,,88.9764569,,82.61066336,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.3581067,27.29938291,,,,,,,,,,90.73678101,,86.86783119,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.66049971,27.96768312,,,,,,,,,,91.17501517,,87.92765669,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.26668113,29.34003637,,,,,,,,,,90.80757741,,87.03904522,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,36.78319883,26.05833959,,,,,,,,,,93.22608826,,92.88797184,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.85991985,28.41432386,,,,,,,,,,93.40620135,,93.32355736,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.99494605,28.71942575,,,,,,,,,,93.03999484,,92.43792352,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.28731029,27.14447372,,,,,,,,,,93.84672211,,94.38891275,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,34.58654018,21.66305068,,,,,,,,,,101.3903652,,112.6324593,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,34.85154448,22.16482682,,,,,,,,,,105.1579654,,121.7440235,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,35.96421777,24.35623252,,,,,,,,,,103.2892041,,117.2246111,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.41507216,27.42445571,,,,,,,,,,99.95614434,,109.1639395,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.28144137,27.13165834,,,,,,,,,,99.07844477,,107.0413108,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,36.61061975,25.69327693,,,,,,,,,,97.06800266,,102.1792576,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.62175663,27.88145698,,,,,,,,,,95.71170178,,98.89917959,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,37.89135756,28.48516579,,,,,,,,,,95.38172896,,98.10117331,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.02346982,28.78415552,,,,,,,,,,97.61309103,,103.4974994,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.12410332,29.01330269,,,,,,,,,,97.90551098,,104.2046878,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.4221049,29.69899242,,,,,,,,,,102.2583908,,114.7316922,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.85977034,30.72549897,,,,,,,,,,102.1109056,,114.3750141,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.95056857,33.38621217,,,,,,,,,,89.7422014,,84.46253987,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.18704909,33.98260033,,,,,,,,,,88.93670537,,82.51452827,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.11941287,33.8113072,,,,,,,,,,89.22956505,,83.22278011,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.45574711,34.66880987,,,,,,,,,,89.41161296,,83.66304477,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.02819251,36.16141443,,,,,,,,,,89.11743409,,82.95160261,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.60043269,37.69569883,,,,,,,,,,89.00618259,,82.68255198,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.83383511,38.33374914,,,,,,,,,,90.94459705,,87.3704135,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.75744242,35.45022749,,,,,,,,,,90.47180016,,86.22700152,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.5452027,32.38021093,,,,,,,,,,91.09691926,,87.73878953,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.45369504,34.66353453,,,,,,,,,,91.24088661,,88.08696018,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.85754238,35.71206597,,,,,,,,,,91.23983126,,88.08440792,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.91354923,33.29348829,,,,,,,,,,92.74229814,,91.71797383,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.84583093,33.12431599,,,,,,,,,,93.10832877,,92.60318229,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.17308036,31.47468743,,,,,,,,,,92.8174039,,91.89960958,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.43027213,29.71793544,,,,,,,,,,94.97788162,,97.12450891,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,38.96857109,30.98430072,,,,,,,,,,95.12281638,,97.47501913,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.64267602,32.62023947,,,,,,,,,,94.20642063,,95.25880766,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.39387135,37.13696361,,,,,,,,,,93.14086873,,92.68187693,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.6619127,37.86307391,,,,,,,,,,94.20114388,,95.24604637,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.93069281,38.60062797,,,,,,,,,,94.60288052,,96.21760625,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.72835873,38.04452491,,,,,,,,,,94.96926293,,97.10366546,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.1221773,36.410493,,,,,,,,,,95.33670068,,97.99227693,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.94412507,33.37006051,,,,,,,,,,95.48612068,,98.35363425,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.20304058,31.54695976,,,,,,,,,,96.11000853,,99.86244463,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.20193246,31.54428471,,,,,,,,,,97.0978163,,102.251359,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.23414996,31.62212118,,,,,,,,,,98.37821992,,105.347887,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.04344525,33.6196017,,,,,,,,,,96.94927577,,101.8921285,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.65020125,35.17113273,,,,,,,,,,96.06964139,,99.76482073,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.44712842,34.64665705,,,,,,,,,,97.09456231,,102.2434895,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.34567409,34.38659578,,,,,,,,,,97.53385182,,103.3058672,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.69220126,37.94571426,,,,,,,,,,97.20106473,,102.5010549,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.18685854,36.58257402,,,,,,,,,,97.67799507,,103.6544633,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.68143375,35.25226345,,,,,,,,,,98.22809635,,104.9848282,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,42.0275505,38.86874261,,,,,,,,,,98.26116399,,105.064799,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,41.31888872,36.93551451,,,,,,,,,,99.98252809,,109.2277459,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,42.7311642,40.85379742,,,,,,,,,,101.0398131,,111.784684,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.34173412,34.37652265,,,,,,,,,,101.0460572,,111.7997848,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.5685963,32.43771002,,,,,,,,,,100.2431996,,109.8581539,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,39.73801518,32.85615733,,,,,,,,,,99.21836661,,107.3796978,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,40.74746936,35.42421059,,,,,,,,,,99.36207013,,107.7272304,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,,,,43.58072289,,,,,,,,82.15895744,,66.12322267,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,,,,45.27228916,,,,,,,,84.65347823,,72.15597176,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,,,,45.14216867,,,,,,,,85.25594842,,73.61298565,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,,,,44.83855422,,,,,,,,85.55618454,,74.33907668,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,,,,46.29156627,,,,,,,,85.03463099,,73.07775158,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,,,,46.20481928,,,,,,,,85.52421747,,74.26176754,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,,,,47.52771084,,,,,,,,86.32121451,,76.18922516,,,,,,
Ganyai,3,Chelonia_mydas,Endangered,2014,Pulau Talang-Talang Besar,CM_13,within population,Malaysia,,,,,,,,,,,48.06987952,,,,,,,,87.34107283,,78.65565054,,,,,,
